"candidate_id","candidate_name","email","experience_years","education","location_id","work_authorization_id","source_id","applied_date","candidate_status","total_applications","rejected_applications","withdrawn_applications","hired_applications","total_offers","total_placements","average_offered_salary","candidate_age_days"
5512,Richard Jackson,richard.jackson5511@gmail.com,10,Master's Degree,18,7,8,2025-04-19,Active,4,0,0,0,0,0,,481
5517,Elizabeth Smith,elizabeth.smith5516@hotmail.com,11,MBA,12,4,5,2025-03-24,Interview,4,2,0,0,0,0,,507
5519,Arjun Moore,arjun.moore5518@gmail.com,14,B.E.,17,5,6,2025-06-05,Screening,4,0,0,0,0,0,,434
5520,James Nair,james.nair5519@gmail.com,8,Master's Degree,2,1,8,2025-07-16,Rejected,4,0,0,0,0,0,,393
5521,Amanda Gupta,amanda.gupta5520@yahoo.com,5,MCA,2,4,1,2026-07-21,Withdrawn,4,1,0,0,0,0,,23
5523,Mark Young,mark.young5522@outlook.com,15,BS Computer Science,11,5,4,2025-10-11,Active,4,0,0,1,0,0,,306
5529,William Williams,william.williams5528@gmail.com,4,B.E.,11,1,3,2026-04-17,Rejected,4,0,0,0,0,0,,118
5530,Stephanie Allen,stephanie.allen5529@hotmail.com,8,MS Computer Science,19,5,1,2026-01-13,Rejected,4,1,1,1,0,0,,212
5536,Arjun Moore,arjun.moore5535@yahoo.com,9,Master's Degree,14,5,6,2025-07-21,Active,4,0,0,0,0,0,,388
5537,Rebecca Garcia,rebecca.garcia5536@hotmail.com,14,M.Tech,21,1,1,2026-06-28,Active,4,0,0,0,0,0,,46
5539,Charles Thomas,charles.thomas5538@hotmail.com,4,B.Tech,2,7,7,2025-10-06,Active,4,0,0,1,0,0,,311
5542,Melissa Martin,melissa.martin5541@gmail.com,11,B.E.,8,2,3,2025-07-06,Hired,4,0,0,0,0,0,,403
5556,Ananya Brown,ananya.brown5555@yahoo.com,10,Master's Degree,16,4,1,2026-06-25,Rejected,4,0,0,0,0,0,,49
5577,Priya Reddy,priya.reddy5576@hotmail.com,9,MCA,13,2,5,2025-10-07,Rejected,4,0,0,0,0,0,,310
5581,Priya Reddy,priya.reddy5580@gmail.com,8,Master's Degree,21,5,2,2026-03-10,Rejected,4,1,1,0,0,0,,156
5589,Richard Singh,richard.singh5588@outlook.com,2,MCA,13,5,3,2025-08-15,Active,4,0,0,0,0,0,,363
5625,Steven Reddy,steven.reddy5624@gmail.com,13,Bachelor's Degree,17,7,7,2025-10-29,Rejected,4,0,0,1,0,0,,288
5626,Vikram Wright,vikram.wright5625@gmail.com,8,MS Computer Science,12,3,8,2025-02-12,Screening,4,0,0,0,0,0,,547
5628,Anthony Thomas,anthony.thomas5627@hotmail.com,12,B.E.,13,3,5,2026-05-16,Interview,4,0,0,0,0,0,,89
5641,Laura Thomas,laura.thomas5640@gmail.com,12,BS Computer Science,1,3,3,2025-11-05,Withdrawn,4,1,0,0,0,0,,281
5643,David Williams,david.williams5642@outlook.com,5,Bachelor's Degree,17,3,2,2025-03-03,Withdrawn,4,0,0,0,0,0,,528
5644,Rachel Hall,rachel.hall5643@outlook.com,4,M.Tech,5,2,5,2026-07-20,Rejected,4,1,0,0,0,0,,24
5654,Ashley Allen,ashley.allen5653@hotmail.com,14,B.E.,5,7,3,2025-04-08,Active,4,2,0,0,0,0,,492
5657,Jennifer Reddy,jennifer.reddy5656@gmail.com,8,MBA,6,4,8,2026-05-04,Interview,4,0,0,0,0,0,,101
5663,Vikram Mehta,vikram.mehta5662@hotmail.com,14,MCA,13,7,1,2025-04-06,Offer,4,1,0,0,0,0,,494
5664,Jessica Moore,jessica.moore5663@hotmail.com,6,Master's Degree,18,7,9,2025-06-09,Rejected,4,0,0,0,0,0,,430
5667,Elizabeth Hall,elizabeth.hall5666@gmail.com,14,B.E.,18,5,7,2025-03-27,Active,4,0,1,0,0,0,,504
5674,Mark Reddy,mark.reddy5673@gmail.com,1,MCA,13,3,4,2025-12-16,Rejected,4,0,0,0,0,0,,240
5676,Rohan Reddy,rohan.reddy5675@gmail.com,10,BCA,15,2,2,2025-04-23,Rejected,4,0,0,1,0,0,,477
5690,Rahul Miller,rahul.miller5689@gmail.com,12,MCA,4,4,1,2025-05-01,Interview,4,0,0,0,0,0,,469
5719,Laura Wright,laura.wright5718@gmail.com,11,M.Tech,3,1,8,2026-01-01,Active,4,0,0,0,0,0,,224
5723,Michael Verma,michael.verma5722@outlook.com,6,MS,9,6,2,2026-01-11,Offer,4,0,0,0,0,0,,214
5725,Kevin Williams,kevin.williams5724@gmail.com,9,MCA,21,5,6,2025-07-01,Rejected,4,0,1,0,0,0,,408
5732,William Young,william.young5731@outlook.com,3,MS Computer Science,21,1,6,2025-12-02,Interview,4,0,0,0,0,0,,254
5737,Emily Reddy,emily.reddy5736@yahoo.com,6,B.E.,20,5,9,2025-08-02,Active,4,0,1,0,0,0,,376
5744,Elizabeth Reddy,elizabeth.reddy5743@yahoo.com,6,BCA,9,5,7,2025-11-09,Active,4,0,0,1,0,0,,277
5748,Sneha Davis,sneha.davis5747@outlook.com,13,MBA,7,5,6,2025-11-09,Rejected,4,0,0,0,0,0,,277
5761,Michelle Smith,michelle.smith5760@hotmail.com,10,M.Tech,15,7,5,2025-03-21,Active,4,0,0,0,0,0,,510
5764,Daniel Hall,daniel.hall5763@outlook.com,5,M.Tech,18,3,4,2025-04-22,Rejected,4,0,0,0,0,0,,478
5787,Michelle Hall,michelle.hall5786@yahoo.com,11,BCA,12,6,7,2025-11-27,Rejected,4,0,0,0,0,0,,259
5790,Daniel Martin,daniel.martin5789@gmail.com,3,B.Tech,4,5,5,2025-11-03,Screening,4,0,0,0,0,0,,283
5806,Matthew Thomas,matthew.thomas5805@hotmail.com,13,BS Computer Science,7,4,4,2026-01-01,Interview,4,0,0,1,0,0,,224
5817,Megan Verma,megan.verma5816@gmail.com,3,MS,10,7,8,2026-03-28,Hired,4,0,0,0,0,0,,138
5832,Matthew Garcia,matthew.garcia5831@yahoo.com,13,BS Computer Science,21,4,7,2025-01-06,Withdrawn,4,1,0,0,0,0,,584
5838,Anthony Harris,anthony.harris5837@hotmail.com,11,MBA,16,7,9,2025-10-18,Active,4,1,0,0,0,0,,299
5844,Arjun Allen,arjun.allen5843@yahoo.com,13,BS Computer Science,20,7,9,2025-06-27,Rejected,4,0,0,0,0,0,,412
5848,Richard Singh,richard.singh5847@gmail.com,6,MS Computer Science,6,6,6,2026-06-21,Interview,4,0,0,0,0,0,,53
5854,Jessica Reddy,jessica.reddy5853@hotmail.com,11,MCA,4,7,5,2026-06-27,Hired,4,1,0,0,0,0,,47
5857,Megan Sharma,megan.sharma5856@gmail.com,3,B.E.,14,7,2,2025-03-07,Screening,4,1,0,0,0,0,,524
5858,Richard Wilson,richard.wilson5857@gmail.com,4,MBA,15,5,4,2026-07-08,Rejected,4,1,0,0,0,0,,36
5863,Megan Lee,megan.lee5862@outlook.com,4,BS Computer Science,19,2,7,2025-01-07,Withdrawn,4,0,0,0,0,0,,583
5865,Charles Jackson,charles.jackson5864@outlook.com,10,BS Computer Science,12,3,2,2026-05-09,Screening,4,0,0,0,0,0,,96
5875,Priya Wilson,priya.wilson5874@hotmail.com,2,BCA,15,7,6,2026-03-15,Rejected,4,0,0,1,0,0,,151
5881,Amanda Mehta,amanda.mehta5880@yahoo.com,2,MS Computer Science,11,1,4,2025-02-22,Rejected,4,1,0,0,0,0,,537
5883,Laura Verma,laura.verma5882@yahoo.com,4,M.Tech,17,4,4,2026-07-25,Hired,4,0,1,0,0,0,,19
5884,Thomas Wright,thomas.wright5883@outlook.com,14,B.Tech,17,6,3,2025-10-11,Screening,4,1,0,0,0,0,,306
5893,Paul Williams,paul.williams5892@outlook.com,10,MCA,1,4,2,2026-01-22,Active,4,0,0,0,0,0,,203
5909,Sneha Sharma,sneha.sharma5908@gmail.com,11,BCA,13,5,7,2026-06-11,Active,4,0,0,0,0,0,,63
5913,Rohan Lee,rohan.lee5912@hotmail.com,8,M.Tech,19,6,7,2026-06-30,Rejected,4,0,0,0,0,0,,44
5914,Mark Allen,mark.allen5913@gmail.com,4,MS Computer Science,7,2,4,2026-01-15,Screening,4,2,0,0,0,0,,210
5918,Thomas Walker,thomas.walker5917@outlook.com,8,Master's Degree,2,4,9,2025-12-22,Withdrawn,4,1,0,0,0,0,,234
5923,Arjun Miller,arjun.miller5922@hotmail.com,14,MCA,16,3,5,2025-03-19,Offer,4,0,0,0,0,0,,512
5926,Stephanie Wilson,stephanie.wilson5925@outlook.com,1,Master's Degree,18,5,4,2025-05-24,Active,4,0,0,0,0,0,,446
5931,Charles Lewis,charles.lewis5930@gmail.com,4,MS,14,5,4,2025-02-25,Screening,4,0,0,0,0,0,,534
5934,Ashley Anderson,ashley.anderson5933@hotmail.com,14,MCA,9,1,5,2025-05-21,Active,4,0,0,0,0,0,,449
5952,Michelle Harris,michelle.harris5951@gmail.com,4,MS,4,1,8,2025-05-23,Screening,4,0,0,0,0,0,,447
5956,Richard Mehta,richard.mehta5955@yahoo.com,6,B.Tech,5,3,3,2026-05-13,Active,4,0,1,1,0,0,,92
5957,Sarah Jackson,sarah.jackson5956@yahoo.com,6,MS Computer Science,21,7,2,2025-11-22,Interview,4,0,1,0,0,0,,264
5959,Rahul Mishra,rahul.mishra5958@gmail.com,5,Bachelor's Degree,15,3,3,2026-05-15,Hired,4,0,0,0,0,0,,90
5965,Matthew Wright,matthew.wright5964@hotmail.com,13,Master's Degree,18,5,1,2025-07-11,Hired,4,1,0,0,0,0,,398
5966,Michelle Sharma,michelle.sharma5965@hotmail.com,13,M.Tech,10,3,6,2025-01-25,Active,4,0,0,0,0,0,,565
5967,Laura Reddy,laura.reddy5966@gmail.com,12,MCA,1,5,3,2026-07-17,Active,4,2,0,0,0,0,,27
5969,Melissa Johnson,melissa.johnson5968@outlook.com,10,MS Computer Science,19,2,7,2025-04-30,Interview,4,0,0,0,0,0,,470
5971,Vikram Patel,vikram.patel5970@hotmail.com,4,Master's Degree,1,1,4,2025-05-24,Rejected,4,0,0,0,0,0,,446
5979,Rohan Moore,rohan.moore5978@hotmail.com,5,M.Tech,20,3,8,2025-01-23,Withdrawn,4,0,0,0,0,0,,567
5980,Daniel Davis,daniel.davis5979@hotmail.com,4,MS,3,5,4,2026-03-17,Active,4,1,0,0,0,0,,149
5990,Sneha Allen,sneha.allen5989@hotmail.com,3,B.Tech,6,7,8,2025-04-11,Active,4,0,1,0,0,0,,489
5991,William Verma,william.verma5990@outlook.com,13,M.Tech,12,3,6,2025-08-08,Hired,4,0,0,0,0,0,,370
5993,Amanda Moore,amanda.moore5992@outlook.com,13,MBA,9,1,8,2025-06-03,Active,4,0,0,0,0,0,,436
5996,Neha Walker,neha.walker5995@yahoo.com,9,MS Computer Science,4,6,2,2025-07-23,Screening,4,0,0,0,0,0,,386
6001,Rohan Harris,rohan.harris6000@yahoo.com,14,Master's Degree,15,6,3,2026-06-04,Interview,4,0,0,0,0,0,,70
6002,Jennifer Mehta,jennifer.mehta6001@outlook.com,13,B.E.,20,1,9,2025-11-09,Offer,4,0,1,1,0,0,,277
6012,Neha Brown,neha.brown6011@outlook.com,9,Master's Degree,19,2,1,2025-01-24,Rejected,4,2,0,0,0,0,,566
6017,Ananya Moore,ananya.moore6016@hotmail.com,8,Bachelor's Degree,6,4,7,2025-04-14,Rejected,4,0,0,0,0,0,,486
6018,Laura Anderson,laura.anderson6017@outlook.com,13,MS Computer Science,17,5,9,2025-01-26,Interview,4,1,0,0,0,0,,564
6022,Amit Lewis,amit.lewis6021@yahoo.com,13,MCA,20,4,3,2025-04-22,Interview,4,1,0,0,0,0,,478
6023,Jennifer Patel,jennifer.patel6022@hotmail.com,13,MS,16,7,8,2026-06-24,Screening,4,0,0,0,0,0,,50
6029,Steven Williams,steven.williams6028@yahoo.com,13,B.Tech,14,6,4,2026-03-22,Active,4,2,0,1,0,0,,144
6033,Jessica Jackson,jessica.jackson6032@gmail.com,4,B.Tech,9,1,9,2026-07-01,Withdrawn,4,1,0,0,0,0,,43
6045,Donald Mishra,donald.mishra6044@yahoo.com,4,MCA,9,5,3,2025-08-28,Interview,4,1,0,0,0,0,,350
6057,Vikram Nair,vikram.nair6056@hotmail.com,5,Bachelor's Degree,21,4,1,2025-08-18,Offer,4,0,0,0,0,0,,360
6059,Andrew Wilson,andrew.wilson6058@hotmail.com,10,Master's Degree,17,1,8,2026-02-04,Offer,4,0,0,0,0,0,,190
6062,Steven Williams,steven.williams6061@gmail.com,13,B.E.,12,6,7,2025-05-15,Interview,4,0,2,0,0,0,,455
6069,Joseph Lewis,joseph.lewis6068@yahoo.com,6,Master's Degree,14,2,7,2026-02-05,Rejected,4,0,0,0,0,0,,189
6070,Lauren Hall,lauren.hall6069@outlook.com,12,MCA,9,4,4,2025-04-08,Rejected,4,0,0,0,0,0,,492
6077,Charles Lee,charles.lee6076@yahoo.com,5,M.Tech,15,5,6,2025-10-06,Hired,4,1,0,0,0,0,,311
6081,Charles Mishra,charles.mishra6080@yahoo.com,3,MCA,3,4,1,2026-06-23,Rejected,4,0,0,1,0,0,,51
6097,Richard Verma,richard.verma6096@hotmail.com,8,B.E.,16,2,1,2026-05-04,Screening,4,0,0,0,0,0,,101
6098,Joseph Young,joseph.young6097@gmail.com,9,Bachelor's Degree,17,2,9,2025-01-04,Rejected,4,0,0,0,0,0,,586
6099,Rohan Moore,rohan.moore6098@yahoo.com,13,B.Tech,7,2,3,2025-06-22,Withdrawn,4,0,0,0,0,0,,417
6105,Laura Mishra,laura.mishra6104@gmail.com,3,B.Tech,4,6,9,2026-07-09,Active,4,1,1,0,0,0,,35
6116,William Young,william.young6115@yahoo.com,9,MCA,17,3,5,2026-06-10,Hired,4,0,0,0,0,0,,64
6120,Michael Anderson,michael.anderson6119@hotmail.com,4,M.Tech,11,7,5,2025-05-31,Active,4,0,0,0,0,0,,439
6121,Amanda Miller,amanda.miller6120@outlook.com,12,MBA,3,6,3,2026-03-06,Interview,4,0,1,0,0,0,,160
6122,Michelle Kumar,michelle.kumar6121@hotmail.com,11,MCA,10,3,9,2025-06-15,Interview,4,1,1,1,0,0,,424
6124,Joseph Sharma,joseph.sharma6123@outlook.com,8,B.Tech,7,7,8,2026-05-14,Hired,4,0,1,1,0,0,,91
6126,Michael Walker,michael.walker6125@gmail.com,14,MCA,21,4,7,2025-02-21,Withdrawn,4,0,1,1,0,0,,538
6138,Matthew Young,matthew.young6137@yahoo.com,9,B.E.,13,3,4,2025-01-26,Rejected,4,0,0,0,0,0,,564
6152,Richard Hall,richard.hall6151@yahoo.com,12,MCA,8,1,7,2025-10-19,Active,4,2,0,0,0,0,,298
6157,Sarah Miller,sarah.miller6156@hotmail.com,11,B.E.,20,1,1,2026-06-16,Active,4,1,0,0,0,0,,58
6160,Arjun Johnson,arjun.johnson6159@gmail.com,4,B.E.,3,7,8,2026-05-10,Rejected,4,0,0,0,0,0,,95
6179,David King,david.king6178@yahoo.com,13,BCA,9,5,6,2025-03-18,Active,4,1,0,0,0,0,,513
6181,Rachel Allen,rachel.allen6180@gmail.com,13,MBA,5,5,7,2026-07-14,Active,4,1,0,0,0,0,,30
6188,Daniel Clark,daniel.clark6187@gmail.com,3,BCA,10,2,2,2025-11-21,Withdrawn,4,0,0,1,0,0,,265
6189,Priya Nair,priya.nair6188@hotmail.com,11,B.Tech,3,2,7,2025-06-13,Active,4,0,1,0,0,0,,426
6190,Joshua Davis,joshua.davis6189@outlook.com,11,B.Tech,6,6,3,2026-03-27,Rejected,4,1,0,0,0,0,,139
6191,Jessica Williams,jessica.williams6190@hotmail.com,6,BCA,10,2,3,2026-07-22,Active,4,0,0,0,0,0,,22
6193,Charles Mishra,charles.mishra6192@hotmail.com,12,MBA,13,6,8,2026-04-15,Rejected,4,0,0,0,0,0,,120
6195,Charles Brown,charles.brown6194@gmail.com,15,MS Computer Science,10,5,1,2025-11-11,Active,4,0,0,0,0,0,,275
6200,Vikram Allen,vikram.allen6199@outlook.com,14,BCA,8,5,2,2025-11-07,Withdrawn,4,1,0,0,0,0,,279
6204,Joshua Taylor,joshua.taylor6203@yahoo.com,5,MS Computer Science,8,6,6,2026-07-14,Screening,4,0,0,0,0,0,,30
6205,Ananya Williams,ananya.williams6204@hotmail.com,5,Master's Degree,2,2,3,2025-04-26,Rejected,4,0,0,1,0,0,,474
6206,Joseph Allen,joseph.allen6205@gmail.com,5,BS Computer Science,19,7,7,2025-09-30,Rejected,4,0,0,0,0,0,,317
6207,James Mishra,james.mishra6206@hotmail.com,12,BS Computer Science,18,3,7,2025-04-03,Rejected,4,0,0,0,0,0,,497
6217,Michelle Young,michelle.young6216@hotmail.com,6,MCA,4,6,4,2025-05-27,Rejected,4,0,0,0,0,0,,443
6220,Jennifer Verma,jennifer.verma6219@outlook.com,9,BS Computer Science,17,2,2,2025-04-14,Screening,4,0,0,0,0,0,,486
6223,Kevin Mishra,kevin.mishra6222@yahoo.com,4,Bachelor's Degree,6,3,4,2025-01-03,Hired,4,0,2,0,0,0,,587
6233,Robert Harris,robert.harris6232@yahoo.com,12,BS Computer Science,6,1,3,2026-03-24,Offer,4,1,0,0,0,0,,142
6238,Amit Wright,amit.wright6237@yahoo.com,11,MCA,21,7,7,2026-06-08,Screening,4,0,0,0,0,0,,66
6241,Amanda Allen,amanda.allen6240@yahoo.com,10,BCA,8,4,3,2025-03-07,Rejected,4,1,1,1,0,0,,524
6255,Donald Jones,donald.jones6254@hotmail.com,10,BCA,16,2,6,2026-06-28,Rejected,4,0,0,0,0,0,,46
6257,Steven Young,steven.young6256@outlook.com,7,MBA,3,5,5,2025-02-16,Interview,4,1,0,0,0,0,,543
6269,Steven Gupta,steven.gupta6268@gmail.com,10,B.E.,15,2,4,2026-07-13,Rejected,4,0,0,0,0,0,,31
6278,Rachel Harris,rachel.harris6277@outlook.com,15,BS Computer Science,7,4,1,2026-04-15,Rejected,4,0,0,0,0,0,,120
6282,Rebecca Moore,rebecca.moore6281@yahoo.com,8,MCA,2,2,9,2025-06-17,Rejected,4,1,0,0,0,0,,422
6295,Joseph Smith,joseph.smith6294@yahoo.com,12,BS Computer Science,6,7,9,2026-02-01,Rejected,4,0,1,0,0,0,,193
6306,Thomas Mishra,thomas.mishra6305@hotmail.com,11,MCA,3,4,9,2026-04-22,Rejected,4,0,0,0,0,0,,113
6310,Rebecca Miller,rebecca.miller6309@yahoo.com,14,MCA,8,2,6,2026-02-23,Rejected,4,0,2,0,0,0,,171
6322,Ananya Mehta,ananya.mehta6321@gmail.com,10,MS,10,6,3,2025-05-21,Active,4,0,0,1,0,0,,449
6325,Rahul Walker,rahul.walker6324@gmail.com,7,Master's Degree,17,6,9,2025-07-20,Hired,4,0,0,0,0,0,,389
6329,Rahul Anderson,rahul.anderson6328@gmail.com,9,Master's Degree,8,4,7,2025-11-23,Interview,4,1,0,1,0,0,,263
6337,David Williams,david.williams6336@outlook.com,11,BCA,14,4,8,2025-12-08,Rejected,4,2,0,1,0,0,,248
6346,Joshua King,joshua.king6345@hotmail.com,2,B.Tech,21,2,8,2025-11-13,Hired,4,1,0,0,0,0,,273
6358,Daniel Davis,daniel.davis6357@outlook.com,2,Master's Degree,4,4,8,2025-03-30,Active,4,1,0,0,0,0,,501
6359,Sneha Singh,sneha.singh6358@gmail.com,12,BS Computer Science,19,4,9,2025-03-25,Screening,4,1,0,0,0,0,,506
6363,Michael Allen,michael.allen6362@outlook.com,9,B.Tech,18,6,3,2025-01-20,Hired,4,0,0,0,0,0,,570
6371,Daniel Patel,daniel.patel6370@gmail.com,6,M.Tech,10,4,1,2026-01-08,Interview,4,0,0,0,0,0,,217
6375,Andrew Miller,andrew.miller6374@hotmail.com,11,BS Computer Science,19,5,3,2025-08-20,Active,4,0,0,0,0,0,,358
6380,Paul Mehta,paul.mehta6379@hotmail.com,15,BCA,3,2,8,2025-05-20,Rejected,4,0,0,0,0,0,,450
6385,Emily Miller,emily.miller6384@hotmail.com,6,B.Tech,9,4,9,2025-07-13,Active,4,0,0,0,0,0,,396
6390,Michael Moore,michael.moore6389@hotmail.com,11,MS,16,4,5,2025-06-17,Withdrawn,4,0,0,0,0,0,,422
6392,James Jones,james.jones6391@yahoo.com,1,B.Tech,9,1,1,2026-01-24,Withdrawn,4,0,0,1,0,0,,201
6395,Rebecca Davis,rebecca.davis6394@yahoo.com,10,BCA,12,4,3,2026-01-07,Active,4,1,0,0,0,0,,218
6397,Matthew Brown,matthew.brown6396@hotmail.com,7,MS,14,4,2,2025-12-16,Rejected,4,0,0,0,0,0,,240
6401,Elizabeth Allen,elizabeth.allen6400@hotmail.com,10,BS Computer Science,15,4,7,2025-12-16,Screening,4,0,0,0,0,0,,240
6402,Amit Gupta,amit.gupta6401@outlook.com,4,B.Tech,17,2,9,2026-07-28,Interview,4,1,0,0,0,0,,16
6409,John Wright,john.wright6408@yahoo.com,10,MBA,14,7,2,2025-07-04,Rejected,4,1,0,0,0,0,,405
6424,Arjun Wilson,arjun.wilson6423@hotmail.com,11,B.E.,20,4,5,2025-05-22,Rejected,4,0,0,0,0,0,,448
6439,Mark Smith,mark.smith6438@gmail.com,3,B.E.,10,7,7,2025-07-17,Rejected,4,0,0,0,0,0,,392
6446,Matthew Thomas,matthew.thomas6445@hotmail.com,12,MBA,14,5,3,2025-04-25,Active,4,1,0,0,0,0,,475
6447,Ashley Sharma,ashley.sharma6446@outlook.com,8,Bachelor's Degree,16,1,2,2026-04-06,Active,4,0,0,0,0,0,,129
6457,Thomas Martin,thomas.martin6456@hotmail.com,5,B.E.,6,5,6,2025-08-29,Screening,4,1,0,1,0,0,,349
6459,Daniel Jackson,daniel.jackson6458@yahoo.com,6,B.E.,12,5,6,2026-02-03,Hired,4,0,0,0,0,0,,191
6481,Emily Lee,emily.lee6480@hotmail.com,12,Bachelor's Degree,12,2,8,2025-12-31,Rejected,4,0,0,1,0,0,,225
6485,Kevin Lee,kevin.lee6484@gmail.com,4,BCA,20,3,7,2025-11-19,Rejected,4,0,0,0,0,0,,267
6486,Rohan Kumar,rohan.kumar6485@yahoo.com,12,BS Computer Science,1,5,7,2025-12-07,Hired,4,0,0,0,0,0,,249
6490,Ananya Davis,ananya.davis6489@hotmail.com,11,MCA,21,5,2,2025-01-13,Withdrawn,4,1,0,0,0,0,,577
6494,Joshua Davis,joshua.davis6493@gmail.com,5,Master's Degree,2,6,4,2025-07-15,Screening,4,0,1,0,0,0,,394
6497,Joshua Thomas,joshua.thomas6496@gmail.com,12,B.Tech,18,4,3,2026-01-17,Interview,4,2,1,0,0,0,,208
6503,Mark Garcia,mark.garcia6502@outlook.com,13,Bachelor's Degree,18,3,9,2026-02-04,Active,4,0,0,0,0,0,,190
6507,Jessica Lewis,jessica.lewis6506@hotmail.com,3,M.Tech,8,3,7,2025-03-24,Offer,4,1,0,0,0,0,,507
6525,David Allen,david.allen6524@hotmail.com,4,MS,5,2,1,2025-02-20,Hired,4,0,0,0,0,0,,539
6528,Amit Martin,amit.martin6527@yahoo.com,11,MS Computer Science,8,2,7,2026-07-02,Active,4,2,0,0,0,0,,42
6530,Donald Johnson,donald.johnson6529@hotmail.com,9,BCA,21,2,2,2026-03-17,Active,4,1,0,0,0,0,,149
6536,Neha Thomas,neha.thomas6535@hotmail.com,3,B.E.,7,7,9,2025-03-25,Active,4,1,0,0,0,0,,506
6553,Elizabeth Clark,elizabeth.clark6552@gmail.com,7,BS Computer Science,1,2,4,2026-05-12,Hired,4,0,1,0,0,0,,93
6561,Andrew Wilson,andrew.wilson6560@outlook.com,5,MS,12,2,6,2025-05-03,Active,4,0,0,0,0,0,,467
6564,Andrew Garcia,andrew.garcia6563@gmail.com,14,B.Tech,2,2,3,2025-12-01,Hired,4,1,0,1,0,0,,255
6568,Daniel Miller,daniel.miller6567@hotmail.com,14,MBA,7,4,1,2026-04-08,Active,4,0,0,0,0,0,,127
6573,Elizabeth Lewis,elizabeth.lewis6572@hotmail.com,5,BS Computer Science,10,1,7,2025-04-25,Screening,4,0,0,0,0,0,,475
6580,Vikram Jones,vikram.jones6579@yahoo.com,5,BS Computer Science,12,6,1,2025-11-23,Active,4,0,0,0,0,0,,263
6581,James Mehta,james.mehta6580@outlook.com,1,B.E.,14,2,8,2026-03-27,Active,4,1,0,1,0,0,,139
6585,Megan Thomas,megan.thomas6584@hotmail.com,5,MS,5,4,2,2025-05-24,Active,4,0,0,0,0,0,,446
6587,William Sharma,william.sharma6586@hotmail.com,9,MBA,15,5,2,2026-07-23,Withdrawn,4,1,0,0,0,0,,21
6589,Priya Mehta,priya.mehta6588@outlook.com,6,MBA,10,5,2,2025-02-18,Interview,4,0,0,1,0,0,,541
6593,Sarah Young,sarah.young6592@yahoo.com,11,MS,8,3,2,2025-08-29,Rejected,4,1,0,0,0,0,,349
6596,Ananya Verma,ananya.verma6595@hotmail.com,15,B.E.,8,6,8,2026-07-11,Active,4,1,0,0,0,0,,33
6616,Amit Mehta,amit.mehta6615@outlook.com,11,Bachelor's Degree,17,6,9,2025-08-07,Screening,4,0,1,0,0,0,,371
6619,Lauren Lewis,lauren.lewis6618@hotmail.com,10,MS,4,4,2,2026-05-17,Hired,4,1,0,0,0,0,,88
6620,Ananya Garcia,ananya.garcia6619@yahoo.com,10,BCA,5,3,6,2026-03-08,Screening,4,0,2,0,0,0,,158
6624,Melissa Lewis,melissa.lewis6623@yahoo.com,6,B.Tech,19,5,4,2025-07-21,Hired,4,0,0,0,0,0,,388
6627,Jennifer Anderson,jennifer.anderson6626@hotmail.com,11,B.E.,11,7,9,2025-04-30,Hired,4,1,0,0,0,0,,470
6628,Amanda Lee,amanda.lee6627@outlook.com,7,MCA,19,5,7,2025-08-07,Rejected,4,0,0,0,0,0,,371
6630,David Harris,david.harris6629@yahoo.com,9,Master's Degree,4,2,6,2025-01-19,Hired,4,0,1,0,0,0,,571
6636,David Sharma,david.sharma6635@gmail.com,7,MS Computer Science,7,6,2,2026-06-09,Active,4,1,0,0,0,0,,65
6637,Laura Jones,laura.jones6636@yahoo.com,12,MCA,3,5,8,2025-06-09,Rejected,4,1,0,0,0,0,,430
6643,Jessica Walker,jessica.walker6642@outlook.com,6,Bachelor's Degree,4,3,5,2026-03-20,Offer,4,0,1,0,0,0,,146
6646,Emily Wilson,emily.wilson6645@yahoo.com,2,MS,18,1,1,2025-11-24,Rejected,4,0,0,0,0,0,,262
6648,David Sharma,david.sharma6647@outlook.com,7,MBA,1,6,5,2025-10-06,Interview,4,2,0,0,0,0,,311
6650,Amanda Lee,amanda.lee6649@yahoo.com,7,B.Tech,20,6,4,2026-06-05,Interview,4,0,0,0,0,0,,69
6658,Stephanie Brown,stephanie.brown6657@yahoo.com,15,MCA,21,2,9,2026-06-09,Interview,4,1,1,0,0,0,,65
6668,Elizabeth Smith,elizabeth.smith6667@hotmail.com,12,Master's Degree,1,2,9,2026-06-16,Hired,4,1,0,0,0,0,,58
6672,Vikram Lee,vikram.lee6671@yahoo.com,4,MCA,14,3,9,2025-12-23,Rejected,4,0,1,0,0,0,,233
6675,Anthony Garcia,anthony.garcia6674@gmail.com,10,BCA,14,4,6,2025-08-18,Screening,4,0,0,0,0,0,,360
6695,Rahul Clark,rahul.clark6694@gmail.com,13,Bachelor's Degree,4,1,8,2025-02-02,Screening,4,0,0,0,0,0,,557
6699,Sneha Singh,sneha.singh6698@gmail.com,4,MS,18,6,2,2025-01-27,Rejected,4,0,1,0,0,0,,563
6700,Neha King,neha.king6699@yahoo.com,8,MS Computer Science,17,1,5,2025-03-26,Screening,4,0,0,0,0,0,,505
6703,Melissa Wilson,melissa.wilson6702@yahoo.com,10,B.E.,6,5,4,2026-02-28,Active,4,1,0,0,0,0,,166
6707,Priya Brown,priya.brown6706@outlook.com,13,BS Computer Science,12,2,1,2025-12-14,Withdrawn,4,1,0,0,0,0,,242
